"GEO_ID","NAME","P001001"
"id","Geographic Area Name","Total"
"1000000US360850187021007","Block 1007, Block Group 1, Census Tract 187.02, Richmond County, New York","396"
"1000000US360850187021008","Block 1008, Block Group 1, Census Tract 187.02, Richmond County, New York","44"
"1000000US360850187021009","Block 1009, Block Group 1, Census Tract 187.02, Richmond County, New York","74"
"1000000US360850187021010","Block 1010, Block Group 1, Census Tract 187.02, Richmond County, New York","103"
"1000000US360850187021011","Block 1011, Block Group 1, Census Tract 187.02, Richmond County, New York","105"
"1000000US360850187021012","Block 1012, Block Group 1, Census Tract 187.02, Richmond County, New York","169"
"1000000US360850187021013","Block 1013, Block Group 1, Census Tract 187.02, Richmond County, New York","21"
"1000000US360850187021014","Block 1014, Block Group 1, Census Tract 187.02, Richmond County, New York","159"
"1000000US360850187021015","Block 1015, Block Group 1, Census Tract 187.02, Richmond County, New York","95"
"1000000US360850187022000","Block 2000, Block Group 2, Census Tract 187.02, Richmond County, New York","0"
"1000000US360850187022001","Block 2001, Block Group 2, Census Tract 187.02, Richmond County, New York","158"
"1000000US360850187022002","Block 2002, Block Group 2, Census Tract 187.02, Richmond County, New York","740"
"1000000US360850187022003","Block 2003, Block Group 2, Census Tract 187.02, Richmond County, New York","159"
"1000000US360850187022004","Block 2004, Block Group 2, Census Tract 187.02, Richmond County, New York","155"
"1000000US360850187022005","Block 2005, Block Group 2, Census Tract 187.02, Richmond County, New York","123"
"1000000US360850187022006","Block 2006, Block Group 2, Census Tract 187.02, Richmond County, New York","78"
"1000000US360850187022010","Block 2010, Block Group 2, Census Tract 187.02, Richmond County, New York","78"
"1000000US360850187022007","Block 2007, Block Group 2, Census Tract 187.02, Richmond County, New York","97"
"1000000US360850187022008","Block 2008, Block Group 2, Census Tract 187.02, Richmond County, New York","91"
"1000000US360850187022009","Block 2009, Block Group 2, Census Tract 187.02, Richmond County, New York","87"
"1000000US360850187022011","Block 2011, Block Group 2, Census Tract 187.02, Richmond County, New York","77"
"1000000US360850187022012","Block 2012, Block Group 2, Census Tract 187.02, Richmond County, New York","67"
"1000000US360850187022013","Block 2013, Block Group 2, Census Tract 187.02, Richmond County, New York","98"
"1000000US360850187022014","Block 2014, Block Group 2, Census Tract 187.02, Richmond County, New York","112"
"1000000US360850187023000","Block 3000, Block Group 3, Census Tract 187.02, Richmond County, New York","99"
"1000000US360850187023001","Block 3001, Block Group 3, Census Tract 187.02, Richmond County, New York","121"
"1000000US360850187023002","Block 3002, Block Group 3, Census Tract 187.02, Richmond County, New York","81"
"1000000US360850187023003","Block 3003, Block Group 3, Census Tract 187.02, Richmond County, New York","58"
"1000000US360850187023004","Block 3004, Block Group 3, Census Tract 187.02, Richmond County, New York","79"
"1000000US360850187023005","Block 3005, Block Group 3, Census Tract 187.02, Richmond County, New York","54"
"1000000US360850187023006","Block 3006, Block Group 3, Census Tract 187.02, Richmond County, New York","71"
"1000000US360850187023007","Block 3007, Block Group 3, Census Tract 187.02, Richmond County, New York","75"
"1000000US360850187023008","Block 3008, Block Group 3, Census Tract 187.02, Richmond County, New York","72"
"1000000US360850187023009","Block 3009, Block Group 3, Census Tract 187.02, Richmond County, New York","108"
"1000000US360850187023010","Block 3010, Block Group 3, Census Tract 187.02, Richmond County, New York","117"
"1000000US360850187023011","Block 3011, Block Group 3, Census Tract 187.02, Richmond County, New York","70"
"1000000US360850187023012","Block 3012, Block Group 3, Census Tract 187.02, Richmond County, New York","135"
"1000000US360850187023013","Block 3013, Block Group 3, Census Tract 187.02, Richmond County, New York","70"
"1000000US360850187023014","Block 3014, Block Group 3, Census Tract 187.02, Richmond County, New York","142"
"1000000US360850187023015","Block 3015, Block Group 3, Census Tract 187.02, Richmond County, New York","172"
"1000000US360850187023016","Block 3016, Block Group 3, Census Tract 187.02, Richmond County, New York","62"
"1000000US360850187023017","Block 3017, Block Group 3, Census Tract 187.02, Richmond County, New York","67"
"1000000US360850187024008","Block 4008, Block Group 4, Census Tract 187.02, Richmond County, New York","40"
"1000000US360850187024009","Block 4009, Block Group 4, Census Tract 187.02, Richmond County, New York","41"
"1000000US360850187024010","Block 4010, Block Group 4, Census Tract 187.02, Richmond County, New York","70"
"1000000US360850187024011","Block 4011, Block Group 4, Census Tract 187.02, Richmond County, New York","78"
"1000000US360850187024012","Block 4012, Block Group 4, Census Tract 187.02, Richmond County, New York","104"
"1000000US360850187024013","Block 4013, Block Group 4, Census Tract 187.02, Richmond County, New York","103"
"1000000US360850187024014","Block 4014, Block Group 4, Census Tract 187.02, Richmond County, New York","100"
"1000000US360850187024015","Block 4015, Block Group 4, Census Tract 187.02, Richmond County, New York","137"
"1000000US360850187024016","Block 4016, Block Group 4, Census Tract 187.02, Richmond County, New York","139"
"1000000US360850187024017","Block 4017, Block Group 4, Census Tract 187.02, Richmond County, New York","160"
"1000000US360850187024018","Block 4018, Block Group 4, Census Tract 187.02, Richmond County, New York","63"
"1000000US360850187024019","Block 4019, Block Group 4, Census Tract 187.02, Richmond County, New York","61"
"1000000US360850187024020","Block 4020, Block Group 4, Census Tract 187.02, Richmond County, New York","63"
"1000000US360850187024021","Block 4021, Block Group 4, Census Tract 187.02, Richmond County, New York","80"
"1000000US360850187024000","Block 4000, Block Group 4, Census Tract 187.02, Richmond County, New York","123"
"1000000US360850187024001","Block 4001, Block Group 4, Census Tract 187.02, Richmond County, New York","0"
"1000000US360850187024002","Block 4002, Block Group 4, Census Tract 187.02, Richmond County, New York","96"
"1000000US360850187024003","Block 4003, Block Group 4, Census Tract 187.02, Richmond County, New York","110"
"1000000US360850187024004","Block 4004, Block Group 4, Census Tract 187.02, Richmond County, New York","98"
"1000000US360850187024005","Block 4005, Block Group 4, Census Tract 187.02, Richmond County, New York","94"
"1000000US360850187024006","Block 4006, Block Group 4, Census Tract 187.02, Richmond County, New York","110"
"1000000US360850187024007","Block 4007, Block Group 4, Census Tract 187.02, Richmond County, New York","119"
"1000000US360850189011020","Block 1020, Block Group 1, Census Tract 189.01, Richmond County, New York","88"
"1000000US360850189011021","Block 1021, Block Group 1, Census Tract 189.01, Richmond County, New York","94"
"1000000US360850189011022","Block 1022, Block Group 1, Census Tract 189.01, Richmond County, New York","122"
"1000000US360850189011023","Block 1023, Block Group 1, Census Tract 189.01, Richmond County, New York","107"
"1000000US360850189011024","Block 1024, Block Group 1, Census Tract 189.01, Richmond County, New York","86"
"1000000US360850189011025","Block 1025, Block Group 1, Census Tract 189.01, Richmond County, New York","78"
"1000000US360850189011026","Block 1026, Block Group 1, Census Tract 189.01, Richmond County, New York","92"
"1000000US360850189011027","Block 1027, Block Group 1, Census Tract 189.01, Richmond County, New York","0"
"1000000US360850189011028","Block 1028, Block Group 1, Census Tract 189.01, Richmond County, New York","64"
"1000000US360850189011029","Block 1029, Block Group 1, Census Tract 189.01, Richmond County, New York","121"
"1000000US360850189011030","Block 1030, Block Group 1, Census Tract 189.01, Richmond County, New York","91"
"1000000US360850189011031","Block 1031, Block Group 1, Census Tract 189.01, Richmond County, New York","86"
"1000000US360850189011032","Block 1032, Block Group 1, Census Tract 189.01, Richmond County, New York","1"
"1000000US360850189011000","Block 1000, Block Group 1, Census Tract 189.01, Richmond County, New York","111"
"1000000US360850189011001","Block 1001, Block Group 1, Census Tract 189.01, Richmond County, New York","18"
"1000000US360850189011002","Block 1002, Block Group 1, Census Tract 189.01, Richmond County, New York","31"
"1000000US360850189011003","Block 1003, Block Group 1, Census Tract 189.01, Richmond County, New York","222"
"1000000US360850189011004","Block 1004, Block Group 1, Census Tract 189.01, Richmond County, New York","99"
"1000000US360850189011005","Block 1005, Block Group 1, Census Tract 189.01, Richmond County, New York","111"
"1000000US360850189011006","Block 1006, Block Group 1, Census Tract 189.01, Richmond County, New York","49"
"1000000US360850189011007","Block 1007, Block Group 1, Census Tract 189.01, Richmond County, New York","21"
"1000000US360850189011008","Block 1008, Block Group 1, Census Tract 189.01, Richmond County, New York","74"
"1000000US360850189011009","Block 1009, Block Group 1, Census Tract 189.01, Richmond County, New York","81"
"1000000US360850189011010","Block 1010, Block Group 1, Census Tract 189.01, Richmond County, New York","63"
"1000000US360850189011011","Block 1011, Block Group 1, Census Tract 189.01, Richmond County, New York","119"
"1000000US360850189011012","Block 1012, Block Group 1, Census Tract 189.01, Richmond County, New York","101"
"1000000US360850189011013","Block 1013, Block Group 1, Census Tract 189.01, Richmond County, New York","80"
"1000000US360850189011014","Block 1014, Block Group 1, Census Tract 189.01, Richmond County, New York","87"
"1000000US360850189011015","Block 1015, Block Group 1, Census Tract 189.01, Richmond County, New York","76"
"1000000US360850189011016","Block 1016, Block Group 1, Census Tract 189.01, Richmond County, New York","29"
"1000000US360850189011017","Block 1017, Block Group 1, Census Tract 189.01, Richmond County, New York","194"
"1000000US360850189011018","Block 1018, Block Group 1, Census Tract 189.01, Richmond County, New York","64"
"1000000US360850189011019","Block 1019, Block Group 1, Census Tract 189.01, Richmond County, New York","68"
"1000000US360850189012000","Block 2000, Block Group 2, Census Tract 189.01, Richmond County, New York","28"
"1000000US360850189012001","Block 2001, Block Group 2, Census Tract 189.01, Richmond County, New York","3"
"1000000US360850189012002","Block 2002, Block Group 2, Census Tract 189.01, Richmond County, New York","31"
"1000000US360850189012003","Block 2003, Block Group 2, Census Tract 189.01, Richmond County, New York","143"
"1000000US360850189012004","Block 2004, Block Group 2, Census Tract 189.01, Richmond County, New York","121"
"1000000US360850189012005","Block 2005, Block Group 2, Census Tract 189.01, Richmond County, New York","128"
"1000000US360850189012006","Block 2006, Block Group 2, Census Tract 189.01, Richmond County, New York","153"
"1000000US360850189012007","Block 2007, Block Group 2, Census Tract 189.01, Richmond County, New York","100"
"1000000US360850189012008","Block 2008, Block Group 2, Census Tract 189.01, Richmond County, New York","89"
"1000000US360850189012009","Block 2009, Block Group 2, Census Tract 189.01, Richmond County, New York","92"
"1000000US360850189012010","Block 2010, Block Group 2, Census Tract 189.01, Richmond County, New York","84"
"1000000US360850189012011","Block 2011, Block Group 2, Census Tract 189.01, Richmond County, New York","76"
"1000000US360850189012012","Block 2012, Block Group 2, Census Tract 189.01, Richmond County, New York","62"
"1000000US360850189012013","Block 2013, Block Group 2, Census Tract 189.01, Richmond County, New York","66"
"1000000US360850189012014","Block 2014, Block Group 2, Census Tract 189.01, Richmond County, New York","68"
"1000000US360850189012015","Block 2015, Block Group 2, Census Tract 189.01, Richmond County, New York","41"
"1000000US360850189012016","Block 2016, Block Group 2, Census Tract 189.01, Richmond County, New York","50"
"1000000US360850189012017","Block 2017, Block Group 2, Census Tract 189.01, Richmond County, New York","161"
"1000000US360850189012018","Block 2018, Block Group 2, Census Tract 189.01, Richmond County, New York","114"
"1000000US360850189012019","Block 2019, Block Group 2, Census Tract 189.01, Richmond County, New York","197"
"1000000US360850189012020","Block 2020, Block Group 2, Census Tract 189.01, Richmond County, New York","7"
"1000000US360850189012021","Block 2021, Block Group 2, Census Tract 189.01, Richmond County, New York","10"
"1000000US360850189012022","Block 2022, Block Group 2, Census Tract 189.01, Richmond County, New York","75"
"1000000US360850189012023","Block 2023, Block Group 2, Census Tract 189.01, Richmond County, New York","74"
"1000000US360850189012024","Block 2024, Block Group 2, Census Tract 189.01, Richmond County, New York","96"
"1000000US360850189012025","Block 2025, Block Group 2, Census Tract 189.01, Richmond County, New York","39"
"1000000US360850189012026","Block 2026, Block Group 2, Census Tract 189.01, Richmond County, New York","70"
"1000000US360850189012027","Block 2027, Block Group 2, Census Tract 189.01, Richmond County, New York","81"
"1000000US360850189012028","Block 2028, Block Group 2, Census Tract 189.01, Richmond County, New York","51"
"1000000US360850189012029","Block 2029, Block Group 2, Census Tract 189.01, Richmond County, New York","78"
"1000000US360850189012030","Block 2030, Block Group 2, Census Tract 189.01, Richmond County, New York","48"
"1000000US360850189012031","Block 2031, Block Group 2, Census Tract 189.01, Richmond County, New York","43"
"1000000US360850189012032","Block 2032, Block Group 2, Census Tract 189.01, Richmond County, New York","39"
"1000000US360850189012033","Block 2033, Block Group 2, Census Tract 189.01, Richmond County, New York","10"
"1000000US360850189012034","Block 2034, Block Group 2, Census Tract 189.01, Richmond County, New York","0"
"1000000US360850189012035","Block 2035, Block Group 2, Census Tract 189.01, Richmond County, New York","0"
"1000000US360850189012036","Block 2036, Block Group 2, Census Tract 189.01, Richmond County, New York","0"
"1000000US360850189012037","Block 2037, Block Group 2, Census Tract 189.01, Richmond County, New York","77"
"1000000US360850189021000","Block 1000, Block Group 1, Census Tract 189.02, Richmond County, New York","0"
"1000000US360850189021001","Block 1001, Block Group 1, Census Tract 189.02, Richmond County, New York","0"
"1000000US360850189021002","Block 1002, Block Group 1, Census Tract 189.02, Richmond County, New York","0"
"1000000US360850189021003","Block 1003, Block Group 1, Census Tract 189.02, Richmond County, New York","0"
"1000000US360850189021004","Block 1004, Block Group 1, Census Tract 189.02, Richmond County, New York","0"
"1000000US360850189021005","Block 1005, Block Group 1, Census Tract 189.02, Richmond County, New York","0"
"1000000US360850189021006","Block 1006, Block Group 1, Census Tract 189.02, Richmond County, New York","147"
"1000000US360850189021007","Block 1007, Block Group 1, Census Tract 189.02, Richmond County, New York","93"
"1000000US360850189021008","Block 1008, Block Group 1, Census Tract 189.02, Richmond County, New York","116"
"1000000US360850189021009","Block 1009, Block Group 1, Census Tract 189.02, Richmond County, New York","117"
"1000000US360850189021010","Block 1010, Block Group 1, Census Tract 189.02, Richmond County, New York","128"
"1000000US360850189021011","Block 1011, Block Group 1, Census Tract 189.02, Richmond County, New York","0"
"1000000US360850189021012","Block 1012, Block Group 1, Census Tract 189.02, Richmond County, New York","104"
"1000000US360850189021013","Block 1013, Block Group 1, Census Tract 189.02, Richmond County, New York","119"
"1000000US360850189021014","Block 1014, Block Group 1, Census Tract 189.02, Richmond County, New York","119"
"1000000US360850189021015","Block 1015, Block Group 1, Census Tract 189.02, Richmond County, New York","139"
"1000000US360850189022000","Block 2000, Block Group 2, Census Tract 189.02, Richmond County, New York","143"
"1000000US360850189022001","Block 2001, Block Group 2, Census Tract 189.02, Richmond County, New York","122"
"1000000US360850189022002","Block 2002, Block Group 2, Census Tract 189.02, Richmond County, New York","66"
"1000000US360850189022004","Block 2004, Block Group 2, Census Tract 189.02, Richmond County, New York","0"
"1000000US360850189022005","Block 2005, Block Group 2, Census Tract 189.02, Richmond County, New York","0"
"1000000US360850189022006","Block 2006, Block Group 2, Census Tract 189.02, Richmond County, New York","0"
"1000000US360850189022007","Block 2007, Block Group 2, Census Tract 189.02, Richmond County, New York","106"
"1000000US360850189022008","Block 2008, Block Group 2, Census Tract 189.02, Richmond County, New York","102"
"1000000US360850189022009","Block 2009, Block Group 2, Census Tract 189.02, Richmond County, New York","91"
"1000000US360850189022010","Block 2010, Block Group 2, Census Tract 189.02, Richmond County, New York","86"
"1000000US360850189022011","Block 2011, Block Group 2, Census Tract 189.02, Richmond County, New York","26"
"1000000US360850189022012","Block 2012, Block Group 2, Census Tract 189.02, Richmond County, New York","122"
"1000000US360850189022013","Block 2013, Block Group 2, Census Tract 189.02, Richmond County, New York","54"
"1000000US360850189022014","Block 2014, Block Group 2, Census Tract 189.02, Richmond County, New York","106"
"1000000US360850189022015","Block 2015, Block Group 2, Census Tract 189.02, Richmond County, New York","51"
"1000000US360850189022016","Block 2016, Block Group 2, Census Tract 189.02, Richmond County, New York","203"
"1000000US360850189022017","Block 2017, Block Group 2, Census Tract 189.02, Richmond County, New York","69"
"1000000US360850189022018","Block 2018, Block Group 2, Census Tract 189.02, Richmond County, New York","140"
"1000000US360850189022019","Block 2019, Block Group 2, Census Tract 189.02, Richmond County, New York","128"
"1000000US360850189022020","Block 2020, Block Group 2, Census Tract 189.02, Richmond County, New York","284"
"1000000US360850189022003","Block 2003, Block Group 2, Census Tract 189.02, Richmond County, New York","0"
"1000000US360850189023000","Block 3000, Block Group 3, Census Tract 189.02, Richmond County, New York","0"
"1000000US360850189023001","Block 3001, Block Group 3, Census Tract 189.02, Richmond County, New York","0"
"1000000US360850189023002","Block 3002, Block Group 3, Census Tract 189.02, Richmond County, New York","0"
"1000000US360850189023003","Block 3003, Block Group 3, Census Tract 189.02, Richmond County, New York","77"
"1000000US360850189023004","Block 3004, Block Group 3, Census Tract 189.02, Richmond County, New York","165"
"1000000US360850189023005","Block 3005, Block Group 3, Census Tract 189.02, Richmond County, New York","132"
"1000000US360850189023006","Block 3006, Block Group 3, Census Tract 189.02, Richmond County, New York","348"
"1000000US360850189023007","Block 3007, Block Group 3, Census Tract 189.02, Richmond County, New York","217"
"1000000US360850189023008","Block 3008, Block Group 3, Census Tract 189.02, Richmond County, New York","226"
"1000000US360850189023009","Block 3009, Block Group 3, Census Tract 189.02, Richmond County, New York","211"
"1000000US360850189023010","Block 3010, Block Group 3, Census Tract 189.02, Richmond County, New York","132"
"1000000US360850189023011","Block 3011, Block Group 3, Census Tract 189.02, Richmond County, New York","100"
"1000000US360850189023012","Block 3012, Block Group 3, Census Tract 189.02, Richmond County, New York","33"
"1000000US360850189023013","Block 3013, Block Group 3, Census Tract 189.02, Richmond County, New York","371"
"1000000US360850189023014","Block 3014, Block Group 3, Census Tract 189.02, Richmond County, New York","71"
"1000000US360850197001002","Block 1002, Block Group 1, Census Tract 197, Richmond County, New York","47"
"1000000US360850197001000","Block 1000, Block Group 1, Census Tract 197, Richmond County, New York","52"
"1000000US360850197001001","Block 1001, Block Group 1, Census Tract 197, Richmond County, New York","54"
"1000000US360850197001003","Block 1003, Block Group 1, Census Tract 197, Richmond County, New York","45"
"1000000US360850197001004","Block 1004, Block Group 1, Census Tract 197, Richmond County, New York","36"
"1000000US360850197001005","Block 1005, Block Group 1, Census Tract 197, Richmond County, New York","40"
"1000000US360850197001006","Block 1006, Block Group 1, Census Tract 197, Richmond County, New York","38"
"1000000US360850197001007","Block 1007, Block Group 1, Census Tract 197, Richmond County, New York","30"
"1000000US360850197001008","Block 1008, Block Group 1, Census Tract 197, Richmond County, New York","60"
"1000000US360850197001009","Block 1009, Block Group 1, Census Tract 197, Richmond County, New York","27"
"1000000US360850197001010","Block 1010, Block Group 1, Census Tract 197, Richmond County, New York","40"
"1000000US360850197001011","Block 1011, Block Group 1, Census Tract 197, Richmond County, New York","32"
"1000000US360850197001012","Block 1012, Block Group 1, Census Tract 197, Richmond County, New York","28"
"1000000US360850197001013","Block 1013, Block Group 1, Census Tract 197, Richmond County, New York","37"
"1000000US360850197001014","Block 1014, Block Group 1, Census Tract 197, Richmond County, New York","33"
"1000000US360850197001015","Block 1015, Block Group 1, Census Tract 197, Richmond County, New York","69"
"1000000US360850197001016","Block 1016, Block Group 1, Census Tract 197, Richmond County, New York","66"
"1000000US360850197001017","Block 1017, Block Group 1, Census Tract 197, Richmond County, New York","32"
"1000000US360850197001018","Block 1018, Block Group 1, Census Tract 197, Richmond County, New York","31"
"1000000US360850197001019","Block 1019, Block Group 1, Census Tract 197, Richmond County, New York","61"
"1000000US360850197001020","Block 1020, Block Group 1, Census Tract 197, Richmond County, New York","27"
"1000000US360850197001021","Block 1021, Block Group 1, Census Tract 197, Richmond County, New York","22"
"1000000US360850197002011","Block 2011, Block Group 2, Census Tract 197, Richmond County, New York","321"
"1000000US360850197002012","Block 2012, Block Group 2, Census Tract 197, Richmond County, New York","55"
"1000000US360850197002013","Block 2013, Block Group 2, Census Tract 197, Richmond County, New York","39"
"1000000US360850197002014","Block 2014, Block Group 2, Census Tract 197, Richmond County, New York","25"
"1000000US360850197002015","Block 2015, Block Group 2, Census Tract 197, Richmond County, New York","41"
"1000000US360850197002016","Block 2016, Block Group 2, Census Tract 197, Richmond County, New York","49"
"1000000US360850197002000","Block 2000, Block Group 2, Census Tract 197, Richmond County, New York","45"
"1000000US360850197002001","Block 2001, Block Group 2, Census Tract 197, Richmond County, New York","33"
"1000000US360850197002002","Block 2002, Block Group 2, Census Tract 197, Richmond County, New York","31"
"1000000US360850197002003","Block 2003, Block Group 2, Census Tract 197, Richmond County, New York","37"
"1000000US360850197002004","Block 2004, Block Group 2, Census Tract 197, Richmond County, New York","25"
"1000000US360850197002005","Block 2005, Block Group 2, Census Tract 197, Richmond County, New York","26"
"1000000US360850197002006","Block 2006, Block Group 2, Census Tract 197, Richmond County, New York","27"
"1000000US360850197002007","Block 2007, Block Group 2, Census Tract 197, Richmond County, New York","62"
"1000000US360850197002008","Block 2008, Block Group 2, Census Tract 197, Richmond County, New York","44"
"1000000US360850197002009","Block 2009, Block Group 2, Census Tract 197, Richmond County, New York","55"
"1000000US360850197002010","Block 2010, Block Group 2, Census Tract 197, Richmond County, New York","45"
"1000000US360850198000001","Block 0001, Block Group 0, Census Tract 198, Richmond County, New York","0"
"1000000US360850198000002","Block 0002, Block Group 0, Census Tract 198, Richmond County, New York","0"
"1000000US360850198000003","Block 0003, Block Group 0, Census Tract 198, Richmond County, New York","0"
"1000000US360850198001000","Block 1000, Block Group 1, Census Tract 198, Richmond County, New York","46"
"1000000US360850198001001","Block 1001, Block Group 1, Census Tract 198, Richmond County, New York","38"
"1000000US360850198001002","Block 1002, Block Group 1, Census Tract 198, Richmond County, New York","7"
"1000000US360850198001003","Block 1003, Block Group 1, Census Tract 198, Richmond County, New York","0"
"1000000US360850198001004","Block 1004, Block Group 1, Census Tract 198, Richmond County, New York","0"
"1000000US360850198001005","Block 1005, Block Group 1, Census Tract 198, Richmond County, New York","0"
"1000000US360850198001006","Block 1006, Block Group 1, Census Tract 198, Richmond County, New York","0"
"1000000US360850198001007","Block 1007, Block Group 1, Census Tract 198, Richmond County, New York","8"
"1000000US360850198001008","Block 1008, Block Group 1, Census Tract 198, Richmond County, New York","0"
"1000000US360850198001009","Block 1009, Block Group 1, Census Tract 198, Richmond County, New York","0"
"1000000US360850198001010","Block 1010, Block Group 1, Census Tract 198, Richmond County, New York","0"
"1000000US360850198001011","Block 1011, Block Group 1, Census Tract 198, Richmond County, New York","20"
"1000000US360850198001012","Block 1012, Block Group 1, Census Tract 198, Richmond County, New York","0"
"1000000US360850198002012","Block 2012, Block Group 2, Census Tract 198, Richmond County, New York","243"
"1000000US360850198002013","Block 2013, Block Group 2, Census Tract 198, Richmond County, New York","155"
"1000000US360850198002014","Block 2014, Block Group 2, Census Tract 198, Richmond County, New York","81"
"1000000US360850198002015","Block 2015, Block Group 2, Census Tract 198, Richmond County, New York","361"
"1000000US360850198002016","Block 2016, Block Group 2, Census Tract 198, Richmond County, New York","34"
"1000000US360850198002017","Block 2017, Block Group 2, Census Tract 198, Richmond County, New York","69"
"1000000US360850198002018","Block 2018, Block Group 2, Census Tract 198, Richmond County, New York","60"
"1000000US360850198002019","Block 2019, Block Group 2, Census Tract 198, Richmond County, New York","77"
"1000000US360850198002020","Block 2020, Block Group 2, Census Tract 198, Richmond County, New York","54"
"1000000US360850198002021","Block 2021, Block Group 2, Census Tract 198, Richmond County, New York","106"
"1000000US360850198002022","Block 2022, Block Group 2, Census Tract 198, Richmond County, New York","78"
"1000000US360850198002023","Block 2023, Block Group 2, Census Tract 198, Richmond County, New York","141"
"1000000US360850198002024","Block 2024, Block Group 2, Census Tract 198, Richmond County, New York","160"
"1000000US360850198002025","Block 2025, Block Group 2, Census Tract 198, Richmond County, New York","77"
"1000000US360850198002026","Block 2026, Block Group 2, Census Tract 198, Richmond County, New York","82"
"1000000US360850198002027","Block 2027, Block Group 2, Census Tract 198, Richmond County, New York","174"
"1000000US360850198002028","Block 2028, Block Group 2, Census Tract 198, Richmond County, New York","68"
"1000000US360850198002029","Block 2029, Block Group 2, Census Tract 198, Richmond County, New York","98"
"1000000US360850198002030","Block 2030, Block Group 2, Census Tract 198, Richmond County, New York","26"
"1000000US360850198002031","Block 2031, Block Group 2, Census Tract 198, Richmond County, New York","0"
"1000000US360850198002032","Block 2032, Block Group 2, Census Tract 198, Richmond County, New York","7"
"1000000US360850198002033","Block 2033, Block Group 2, Census Tract 198, Richmond County, New York","141"
"1000000US360850198002034","Block 2034, Block Group 2, Census Tract 198, Richmond County, New York","19"
"1000000US360850198002000","Block 2000, Block Group 2, Census Tract 198, Richmond County, New York","69"
"1000000US360850198002001","Block 2001, Block Group 2, Census Tract 198, Richmond County, New York","75"
"1000000US360850198002002","Block 2002, Block Group 2, Census Tract 198, Richmond County, New York","79"
"1000000US360850198002003","Block 2003, Block Group 2, Census Tract 198, Richmond County, New York","88"
"1000000US360850198002004","Block 2004, Block Group 2, Census Tract 198, Richmond County, New York","159"
"1000000US360850198002005","Block 2005, Block Group 2, Census Tract 198, Richmond County, New York","109"
"1000000US360850198002006","Block 2006, Block Group 2, Census Tract 198, Richmond County, New York","0"
"1000000US360850198002007","Block 2007, Block Group 2, Census Tract 198, Richmond County, New York","48"
"1000000US360850198002008","Block 2008, Block Group 2, Census Tract 198, Richmond County, New York","0"
"1000000US360850198002009","Block 2009, Block Group 2, Census Tract 198, Richmond County, New York","134"
"1000000US360850198002010","Block 2010, Block Group 2, Census Tract 198, Richmond County, New York","33"
"1000000US360850198002011","Block 2011, Block Group 2, Census Tract 198, Richmond County, New York","46"
"1000000US360850198003000","Block 3000, Block Group 3, Census Tract 198, Richmond County, New York","36"
"1000000US360850198003001","Block 3001, Block Group 3, Census Tract 198, Richmond County, New York","58"
"1000000US360850198003002","Block 3002, Block Group 3, Census Tract 198, Richmond County, New York","36"
"1000000US360850198003003","Block 3003, Block Group 3, Census Tract 198, Richmond County, New York","46"
"1000000US360850198003004","Block 3004, Block Group 3, Census Tract 198, Richmond County, New York","30"
"1000000US360850198003005","Block 3005, Block Group 3, Census Tract 198, Richmond County, New York","32"
"1000000US360850198003006","Block 3006, Block Group 3, Census Tract 198, Richmond County, New York","184"
"1000000US360850198003007","Block 3007, Block Group 3, Census Tract 198, Richmond County, New York","0"
"1000000US360850198003008","Block 3008, Block Group 3, Census Tract 198, Richmond County, New York","75"
"1000000US360850198003009","Block 3009, Block Group 3, Census Tract 198, Richmond County, New York","63"
"1000000US360850198003010","Block 3010, Block Group 3, Census Tract 198, Richmond County, New York","78"
"1000000US360850198003011","Block 3011, Block Group 3, Census Tract 198, Richmond County, New York","172"
"1000000US360850198003012","Block 3012, Block Group 3, Census Tract 198, Richmond County, New York","0"
"1000000US360850198003013","Block 3013, Block Group 3, Census Tract 198, Richmond County, New York","44"
"1000000US360850198003014","Block 3014, Block Group 3, Census Tract 198, Richmond County, New York","75"
"1000000US360850198003015","Block 3015, Block Group 3, Census Tract 198, Richmond County, New York","0"
"1000000US360850198003016","Block 3016, Block Group 3, Census Tract 198, Richmond County, New York","2"
"1000000US360850198003017","Block 3017, Block Group 3, Census Tract 198, Richmond County, New York","0"
"1000000US360850198003018","Block 3018, Block Group 3, Census Tract 198, Richmond County, New York","0"
"1000000US360850198003019","Block 3019, Block Group 3, Census Tract 198, Richmond County, New York","0"
"1000000US360850198003020","Block 3020, Block Group 3, Census Tract 198, Richmond County, New York","156"
"1000000US360850198003021","Block 3021, Block Group 3, Census Tract 198, Richmond County, New York","47"
"1000000US360850198003022","Block 3022, Block Group 3, Census Tract 198, Richmond County, New York","0"
"1000000US360850198003023","Block 3023, Block Group 3, Census Tract 198, Richmond County, New York","6"
"1000000US360850198003024","Block 3024, Block Group 3, Census Tract 198, Richmond County, New York","73"
"1000000US360850198003025","Block 3025, Block Group 3, Census Tract 198, Richmond County, New York","19"
"1000000US360850198003026","Block 3026, Block Group 3, Census Tract 198, Richmond County, New York","5"
"1000000US360850198003027","Block 3027, Block Group 3, Census Tract 198, Richmond County, New York","45"
"1000000US360850198004017","Block 4017, Block Group 4, Census Tract 198, Richmond County, New York","89"
"1000000US360850198004018","Block 4018, Block Group 4, Census Tract 198, Richmond County, New York","54"
"1000000US360850198004019","Block 4019, Block Group 4, Census Tract 198, Richmond County, New York","36"
